"No.","Time","Source","Destination","Protocol","Length","Info"
"1401","51.345560572","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=107009 Ack=214529 Win=6435 Len=0 TSval=1652229621 TSecr=1652229621"
"1402","51.358632214","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=107009 Ack=214529 Win=6435 Len=512 TSval=1652229634 TSecr=1652229621"
"1403","51.358931131","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=214529 Ack=107521 Win=2933 Len=512 TSval=1652229634 TSecr=1652229634"
"1404","51.358970046","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=107521 Ack=215041 Win=6443 Len=0 TSval=1652229634 TSecr=1652229634"
"1405","51.599848197","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=215041 Ack=107521 Win=2933 Len=512 TSval=1652229875 TSecr=1652229634"
"1406","51.599900773","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=107521 Ack=215553 Win=6452 Len=0 TSval=1652229875 TSecr=1652229875"
"1407","51.613731823","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=107521 Ack=215553 Win=6452 Len=512 TSval=1652229889 TSecr=1652229875"
"1408","51.614028019","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=215553 Ack=108033 Win=2941 Len=512 TSval=1652229889 TSecr=1652229889"
"1409","51.614067928","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=108033 Ack=216065 Win=6460 Len=0 TSval=1652229889 TSecr=1652229889"
"1413","51.829549944","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=216065 Ack=108033 Win=2941 Len=512 TSval=1652230105 TSecr=1652229889"
"1414","51.829606035","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=108033 Ack=216577 Win=6468 Len=0 TSval=1652230105 TSecr=1652230105"
"1415","51.843232355","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=108033 Ack=216577 Win=6468 Len=512 TSval=1652230119 TSecr=1652230105"
"1416","51.843608256","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=216577 Ack=108545 Win=2949 Len=512 TSval=1652230119 TSecr=1652230119"
"1417","51.891375779","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=108545 Ack=217089 Win=6477 Len=0 TSval=1652230167 TSecr=1652230119"
"1418","52.101205822","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=217089 Ack=108545 Win=2949 Len=512 TSval=1652230377 TSecr=1652230167"
"1419","52.101255759","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=108545 Ack=217601 Win=6485 Len=0 TSval=1652230377 TSecr=1652230377"
"1420","52.114565847","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=108545 Ack=217601 Win=6485 Len=512 TSval=1652230390 TSecr=1652230377"
"1421","52.114799691","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=217601 Ack=109057 Win=2958 Len=512 TSval=1652230390 TSecr=1652230390"
"1422","52.114835429","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=109057 Ack=218113 Win=6494 Len=0 TSval=1652230390 TSecr=1652230390"
"1423","52.349555200","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=218113 Ack=109057 Win=2958 Len=512 TSval=1652230625 TSecr=1652230390"
"1424","52.349604698","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=109057 Ack=218625 Win=6502 Len=0 TSval=1652230625 TSecr=1652230625"
"1425","52.363294715","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=109057 Ack=218625 Win=6502 Len=512 TSval=1652230639 TSecr=1652230625"
"1426","52.363559155","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=218625 Ack=109569 Win=2966 Len=512 TSval=1652230639 TSecr=1652230639"
"1427","52.363595066","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=109569 Ack=219137 Win=6510 Len=0 TSval=1652230639 TSecr=1652230639"
"1428","52.603350795","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=219137 Ack=109569 Win=2966 Len=512 TSval=1652230879 TSecr=1652230639"
"1429","52.603398776","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=109569 Ack=219649 Win=6519 Len=0 TSval=1652230879 TSecr=1652230879"
"1430","52.617213340","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=109569 Ack=219649 Win=6519 Len=512 TSval=1652230893 TSecr=1652230879"
"1431","52.617491546","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=219649 Ack=110081 Win=2974 Len=512 TSval=1652230893 TSecr=1652230893"
"1432","52.659462402","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=110081 Ack=220161 Win=6527 Len=0 TSval=1652230935 TSecr=1652230893"
"1433","52.831800094","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=220161 Ack=110081 Win=2974 Len=512 TSval=1652231107 TSecr=1652230935"
"1434","52.831844239","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=110081 Ack=220673 Win=6535 Len=0 TSval=1652231107 TSecr=1652231107"
"1435","52.847251780","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=110081 Ack=220673 Win=6535 Len=512 TSval=1652231123 TSecr=1652231107"
"1436","52.847558932","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=220673 Ack=110593 Win=2983 Len=512 TSval=1652231123 TSecr=1652231123"
"1437","52.847609080","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=110593 Ack=221185 Win=6544 Len=0 TSval=1652231123 TSecr=1652231123"
"1438","53.104236868","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=221185 Ack=110593 Win=2983 Len=512 TSval=1652231380 TSecr=1652231123"
"1439","53.104294294","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=110593 Ack=221697 Win=6552 Len=0 TSval=1652231380 TSecr=1652231380"
"1440","53.117127819","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=110593 Ack=221697 Win=6552 Len=512 TSval=1652231393 TSecr=1652231380"
"1441","53.117395924","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=221697 Ack=111105 Win=2991 Len=512 TSval=1652231393 TSecr=1652231393"
"1442","53.117430984","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=111105 Ack=222209 Win=6561 Len=0 TSval=1652231393 TSecr=1652231393"
"1452","53.362644529","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=222209 Ack=111105 Win=2991 Len=512 TSval=1652231638 TSecr=1652231393"
"1453","53.362686904","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=111105 Ack=222721 Win=6569 Len=0 TSval=1652231638 TSecr=1652231638"
"1455","53.376832537","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=111105 Ack=222721 Win=6569 Len=512 TSval=1652231652 TSecr=1652231638"
"1456","53.377168211","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=222721 Ack=111617 Win=3000 Len=512 TSval=1652231653 TSecr=1652231652"
"1457","53.423452456","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=111617 Ack=223233 Win=6577 Len=0 TSval=1652231699 TSecr=1652231653"
"1458","53.622040746","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=223233 Ack=111617 Win=3000 Len=512 TSval=1652231897 TSecr=1652231699"
"1459","53.622068627","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=111617 Ack=223745 Win=6586 Len=0 TSval=1652231897 TSecr=1652231897"
"1460","53.633617512","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=111617 Ack=223745 Win=6586 Len=512 TSval=1652231909 TSecr=1652231897"
"1461","53.633874013","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=223745 Ack=112129 Win=3008 Len=512 TSval=1652231909 TSecr=1652231909"
"1462","53.633909393","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=112129 Ack=224257 Win=6594 Len=0 TSval=1652231909 TSecr=1652231909"
"1463","53.882994788","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=224257 Ack=112129 Win=3008 Len=512 TSval=1652232158 TSecr=1652231909"
"1464","53.883051618","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=112129 Ack=224769 Win=6602 Len=0 TSval=1652232158 TSecr=1652232158"
"1465","53.898781296","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=112129 Ack=224769 Win=6602 Len=512 TSval=1652232174 TSecr=1652232158"
"1466","53.899095251","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=224769 Ack=112641 Win=3016 Len=512 TSval=1652232174 TSecr=1652232174"
"1467","53.899137135","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=112641 Ack=225281 Win=6611 Len=0 TSval=1652232175 TSecr=1652232174"
"1468","54.128301473","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=225281 Ack=112641 Win=3016 Len=512 TSval=1652232404 TSecr=1652232175"
"1469","54.128348123","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=112641 Ack=225793 Win=6619 Len=0 TSval=1652232404 TSecr=1652232404"
"1470","54.140985285","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=112641 Ack=225793 Win=6619 Len=512 TSval=1652232416 TSecr=1652232404"
"1471","54.141219703","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=225793 Ack=113153 Win=3025 Len=512 TSval=1652232417 TSecr=1652232416"
"1472","54.183425359","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=113153 Ack=226305 Win=6628 Len=0 TSval=1652232459 TSecr=1652232417"
"1480","54.371359812","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=226305 Ack=113153 Win=3025 Len=512 TSval=1652232647 TSecr=1652232459"
"1481","54.371431377","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=113153 Ack=226817 Win=6636 Len=0 TSval=1652232647 TSecr=1652232647"
"1482","54.379826309","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=113153 Ack=226817 Win=6636 Len=512 TSval=1652232655 TSecr=1652232647"
"1483","54.379944789","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=226817 Ack=113665 Win=3033 Len=512 TSval=1652232655 TSecr=1652232655"
"1484","54.379964626","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=113665 Ack=227329 Win=6644 Len=0 TSval=1652232655 TSecr=1652232655"
"1485","54.606874736","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=227329 Ack=113665 Win=3033 Len=512 TSval=1652232882 TSecr=1652232655"
"1486","54.606894164","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=113665 Ack=227841 Win=6653 Len=0 TSval=1652232882 TSecr=1652232882"
"1488","54.612107356","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=113665 Ack=227841 Win=6653 Len=512 TSval=1652232888 TSecr=1652232882"
"1489","54.612240906","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=227841 Ack=114177 Win=3041 Len=512 TSval=1652232888 TSecr=1652232888"
"1490","54.612262614","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=114177 Ack=228353 Win=6661 Len=0 TSval=1652232888 TSecr=1652232888"
"1494","54.852682430","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=228353 Ack=114177 Win=3041 Len=512 TSval=1652233128 TSecr=1652232888"
"1495","54.852743173","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=114177 Ack=228865 Win=6669 Len=0 TSval=1652233128 TSecr=1652233128"
"1496","54.867490097","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=114177 Ack=228865 Win=6669 Len=512 TSval=1652233143 TSecr=1652233128"
"1497","54.867762946","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=228865 Ack=114689 Win=3050 Len=512 TSval=1652233143 TSecr=1652233143"
"1498","54.911410100","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=114689 Ack=229377 Win=6678 Len=0 TSval=1652233187 TSecr=1652233143"
"1518","55.091220604","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=229377 Ack=114689 Win=3050 Len=512 TSval=1652233367 TSecr=1652233187"
"1519","55.091235287","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=114689 Ack=229889 Win=6686 Len=0 TSval=1652233367 TSecr=1652233367"
"1520","55.094362302","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=114689 Ack=229889 Win=6686 Len=512 TSval=1652233370 TSecr=1652233367"
"1521","55.094453642","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=229889 Ack=115201 Win=3058 Len=512 TSval=1652233370 TSecr=1652233370"
"1522","55.094467619","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=115201 Ack=230401 Win=6695 Len=0 TSval=1652233370 TSecr=1652233370"
"1523","55.322198590","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=230401 Ack=115201 Win=3058 Len=512 TSval=1652233598 TSecr=1652233370"
"1524","55.322244395","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=115201 Ack=230913 Win=6703 Len=0 TSval=1652233598 TSecr=1652233598"
"1527","55.337997895","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=115201 Ack=230913 Win=6703 Len=512 TSval=1652233613 TSecr=1652233598"
"1528","55.338128234","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=230913 Ack=115713 Win=3067 Len=512 TSval=1652233614 TSecr=1652233613"
"1529","55.338146747","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=115713 Ack=231425 Win=6711 Len=0 TSval=1652233614 TSecr=1652233614"
"1532","55.561260789","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=231425 Ack=115713 Win=3067 Len=512 TSval=1652233837 TSecr=1652233614"
"1533","55.561307664","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=115713 Ack=231937 Win=6720 Len=0 TSval=1652233837 TSecr=1652233837"
"1534","55.576676656","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=115713 Ack=231937 Win=6720 Len=512 TSval=1652233852 TSecr=1652233837"
"1535","55.576947316","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=231937 Ack=116225 Win=3075 Len=512 TSval=1652233852 TSecr=1652233852"
"1536","55.619423015","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=116225 Ack=232449 Win=6728 Len=0 TSval=1652233895 TSecr=1652233852"
"1540","55.798847108","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=232449 Ack=116225 Win=3075 Len=512 TSval=1652234074 TSecr=1652233895"
"1541","55.798895029","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=116225 Ack=232961 Win=6736 Len=0 TSval=1652234074 TSecr=1652234074"
"1542","55.812626969","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=116225 Ack=232961 Win=6736 Len=512 TSval=1652234088 TSecr=1652234074"
"1543","55.812947310","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=232961 Ack=116737 Win=3083 Len=512 TSval=1652234088 TSecr=1652234088"
"1544","55.812996781","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=116737 Ack=233473 Win=6745 Len=0 TSval=1652234088 TSecr=1652234088"
"1547","56.050937262","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=233473 Ack=116737 Win=3083 Len=512 TSval=1652234326 TSecr=1652234088"
"1548","56.051001843","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=116737 Ack=233985 Win=6753 Len=0 TSval=1652234326 TSecr=1652234326"
"1549","56.067078467","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=116737 Ack=233985 Win=6753 Len=512 TSval=1652234342 TSecr=1652234326"
"1550","56.067458910","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=233985 Ack=117249 Win=3092 Len=512 TSval=1652234343 TSecr=1652234342"
"1551","56.067511626","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=117249 Ack=234497 Win=6762 Len=0 TSval=1652234343 TSecr=1652234343"
"1552","56.289423684","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=234497 Ack=117249 Win=3092 Len=512 TSval=1652234565 TSecr=1652234343"
"1553","56.289474806","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=117249 Ack=235009 Win=6770 Len=0 TSval=1652234565 TSecr=1652234565"
"1554","56.303594052","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=117249 Ack=235009 Win=6770 Len=512 TSval=1652234579 TSecr=1652234565"
"1555","56.303922588","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=235009 Ack=117761 Win=3100 Len=512 TSval=1652234579 TSecr=1652234579"
"1556","56.351443396","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=117761 Ack=235521 Win=6778 Len=0 TSval=1652234627 TSecr=1652234579"
"1557","56.536001538","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=235521 Ack=117761 Win=3100 Len=512 TSval=1652234811 TSecr=1652234627"
"1558","56.536048486","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=117761 Ack=236033 Win=6787 Len=0 TSval=1652234811 TSecr=1652234811"
"1559","56.550104806","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=117761 Ack=236033 Win=6787 Len=512 TSval=1652234825 TSecr=1652234811"
"1560","56.550408968","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=236033 Ack=118273 Win=3108 Len=512 TSval=1652234826 TSecr=1652234825"
"1561","56.550453569","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=118273 Ack=236545 Win=6795 Len=0 TSval=1652234826 TSecr=1652234826"
"1565","56.782860423","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=236545 Ack=118273 Win=3108 Len=512 TSval=1652235058 TSecr=1652234826"
"1566","56.782918931","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=118273 Ack=237057 Win=6803 Len=0 TSval=1652235058 TSecr=1652235058"
"1567","56.796726275","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=118273 Ack=237057 Win=6803 Len=512 TSval=1652235072 TSecr=1652235058"
"1568","56.797016247","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=237057 Ack=118785 Win=3117 Len=512 TSval=1652235072 TSecr=1652235072"
"1569","56.797055405","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=118785 Ack=237569 Win=6812 Len=0 TSval=1652235072 TSecr=1652235072"
"1581","57.053305352","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=237569 Ack=118785 Win=3117 Len=512 TSval=1652235329 TSecr=1652235072"
"1582","57.053362089","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=118785 Ack=238081 Win=6820 Len=0 TSval=1652235329 TSecr=1652235329"
"1583","57.069060782","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=118785 Ack=238081 Win=6820 Len=512 TSval=1652235344 TSecr=1652235329"
"1584","57.069370852","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=238081 Ack=119297 Win=3125 Len=512 TSval=1652235345 TSecr=1652235344"
"1585","57.111376767","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=119297 Ack=238593 Win=6829 Len=0 TSval=1652235387 TSecr=1652235345"
"1586","57.290781545","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=238593 Ack=119297 Win=3125 Len=512 TSval=1652235566 TSecr=1652235387"
"1587","57.290831848","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=119297 Ack=239105 Win=6837 Len=0 TSval=1652235566 TSecr=1652235566"
"1588","57.304847086","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=119297 Ack=239105 Win=6837 Len=512 TSval=1652235580 TSecr=1652235566"
"1589","57.305196758","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=239105 Ack=119809 Win=3134 Len=512 TSval=1652235581 TSecr=1652235580"
"1590","57.305244917","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=119809 Ack=239617 Win=6845 Len=0 TSval=1652235581 TSecr=1652235581"
"1591","57.561422610","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=239617 Ack=119809 Win=3134 Len=512 TSval=1652235837 TSecr=1652235581"
"1592","57.561477205","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=119809 Ack=240129 Win=6854 Len=0 TSval=1652235837 TSecr=1652235837"
"1593","57.576511559","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=119809 Ack=240129 Win=6854 Len=512 TSval=1652235852 TSecr=1652235837"
"1594","57.576817581","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=240129 Ack=120321 Win=3142 Len=512 TSval=1652235852 TSecr=1652235852"
"1595","57.576859591","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=120321 Ack=240641 Win=6862 Len=0 TSval=1652235852 TSecr=1652235852"
"1596","57.847142471","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=240641 Ack=120321 Win=3142 Len=512 TSval=1652236123 TSecr=1652235852"
"1597","57.847187135","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=120321 Ack=241153 Win=6870 Len=0 TSval=1652236123 TSecr=1652236123"
"1598","57.859905250","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=120321 Ack=241153 Win=6870 Len=512 TSval=1652236135 TSecr=1652236123"
"1599","57.860187107","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=241153 Ack=120833 Win=3150 Len=512 TSval=1652236136 TSecr=1652236135"
"1600","57.903449423","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=120833 Ack=241665 Win=6879 Len=0 TSval=1652236179 TSecr=1652236136"
"1603","58.097005004","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=241665 Ack=120833 Win=3150 Len=512 TSval=1652236372 TSecr=1652236179"
"1604","58.097055187","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=120833 Ack=242177 Win=6887 Len=0 TSval=1652236372 TSecr=1652236372"
"1605","58.111087690","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=120833 Ack=242177 Win=6887 Len=512 TSval=1652236386 TSecr=1652236372"
"1606","58.111419556","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=242177 Ack=121345 Win=3159 Len=512 TSval=1652236387 TSecr=1652236386"
"1607","58.111468475","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=121345 Ack=242689 Win=6896 Len=0 TSval=1652236387 TSecr=1652236387"
"1608","58.348157867","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=242689 Ack=121345 Win=3159 Len=512 TSval=1652236624 TSecr=1652236387"
"1609","58.348201873","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=121345 Ack=243201 Win=6904 Len=0 TSval=1652236624 TSecr=1652236624"
"1610","58.356440434","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=121345 Ack=243201 Win=6904 Len=512 TSval=1652236632 TSecr=1652236624"
"1611","58.356558960","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=243201 Ack=121857 Win=3167 Len=512 TSval=1652236632 TSecr=1652236632"
"1612","58.356573116","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=121857 Ack=243713 Win=6912 Len=0 TSval=1652236632 TSecr=1652236632"
"1613","58.584758294","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=243713 Ack=121857 Win=3167 Len=512 TSval=1652236860 TSecr=1652236632"
"1614","58.584808763","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=121857 Ack=244225 Win=6921 Len=0 TSval=1652236860 TSecr=1652236860"
"1615","58.599112967","127.0.0.1","127.0.0.1","TCP","580","8010  >  57294 [PSH, ACK] Seq=121857 Ack=244225 Win=6921 Len=512 TSval=1652236875 TSecr=1652236860"
"1616","58.599305693","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=244225 Ack=122369 Win=3175 Len=512 TSval=1652236875 TSecr=1652236875"
"1617","58.643452741","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=122369 Ack=244737 Win=6929 Len=0 TSval=1652236919 TSecr=1652236875"
"1618","58.830217626","127.0.0.1","127.0.0.1","TCP","580","57294  >  8010 [PSH, ACK] Seq=244737 Ack=122369 Win=3175 Len=512 TSval=1652237106 TSecr=1652236919"
"1619","58.830240337","127.0.0.1","127.0.0.1","TCP","68","8010  >  57294 [ACK] Seq=122369 Ack=245249 Win=6937 Len=0 TSval=1652237106 TSecr=1652237106"
